"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
6192,895,1,1,1,2010/08/03 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ　","H",22,8,3,0,"13216","10102",0,2010/09/20 0:00:00,"H2208-0002",2,2010/09/20 0:00:00,,0
6193,896,1,1,1,2010/08/03 0:00:00,50,0,0,\31500,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,8,3,0,"13216","10102",0,2010/09/20 0:00:00,"H2208-0003",3,2010/09/20 0:00:00,,0
6194,897,1,1,1,2010/08/05 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,8,5,0,"10101","10102",0,2010/09/20 0:00:00,"H2208-0004",4,2010/09/20 0:00:00,,0
6195,898,1,1,1,2010/08/05 0:00:00,53,0,0,\119933,114,0,0,\0,0,"7月分　給食材料費","H",22,8,5,0,"13301","10102",0,2010/09/20 0:00:00,"H2208-0005",5,2010/09/20 0:00:00,,0
6196,903,1,1,1,2010/08/09 0:00:00,143,0,0,\160120,114,0,0,\0,0,"7月分　税金等支払い","H",22,8,9,0,"11103","10102",0,2010/09/20 0:00:00,"H2208-0010",10,2010/09/20 0:00:00,,0
6197,905,1,1,1,2010/08/16 0:00:00,60,0,0,\17145,114,0,0,\0,0,"水道料金","H",22,8,16,0,"13308","10102",0,2010/09/20 0:00:00,"H2208-0012",12,2010/09/20 0:00:00,,0
6198,906,1,1,1,2010/08/16 0:00:00,114,0,0,\2474770,6,0,0,\0,0,"8月分　加古川市運営費","H",22,8,16,0,"10102","01301",0,2010/09/20 0:00:00,"H2208-0013",13,2010/09/20 0:00:00,,0
6199,910,1,1,1,2010/08/20 0:00:00,114,0,0,\358810,10,0,0,\0,0,,"H",22,8,20,0,"10102","01701",0,2010/09/20 0:00:00,"H2208-0017",17,2010/09/20 0:00:00,,0
6200,911,1,1,1,2010/08/25 0:00:00,171,0,0,\2146384,114,0,0,\0,0,"8月分　職員給与","H",22,8,25,0,"10113","10102",0,2010/09/20 0:00:00,"H2208-0018",18,2010/09/20 0:00:00,,0
6201,912,1,1,1,2010/08/25 0:00:00,58,0,0,\119730,114,0,0,\0,0,"こどものとも","H",22,8,25,0,"13306","10102",0,2010/09/20 0:00:00,"H2208-0019",19,2010/09/20 0:00:00,,0
6202,913,1,1,1,2010/08/25 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,8,25,0,"10101","10102",0,2010/09/20 0:00:00,"H2208-0020",20,2010/09/20 0:00:00,,0
6203,923,1,1,1,2010/08/27 0:00:00,44,0,0,\3045,114,0,0,\0,0,"8月分　SO－NET","H",22,8,27,0,"13210","10102",0,2010/09/20 0:00:00,"H2208-0030",30,2010/09/20 0:00:00,,0
6204,924,1,1,1,2010/08/27 0:00:00,114,0,0,\63760,6,0,0,\0,0,"8月分　高砂市運営費","H",22,8,27,0,"10102","01301",0,2010/09/20 0:00:00,"H2208-0031",31,2010/09/20 0:00:00,,0
6205,928,1,1,1,2010/08/30 0:00:00,60,0,0,\60509,114,0,0,\0,0,"8月分　電気料金","H",22,8,30,0,"13308","10102",0,2010/09/20 0:00:00,"H2208-0035",35,2010/09/20 0:00:00,,0
6206,929,1,1,1,2010/08/30 0:00:00,60,0,0,\2100,114,0,0,\0,0,"8月分　ｶﾞｽ料金","H",22,8,30,0,"13308","10102",0,2010/09/20 0:00:00,"H2208-0036",36,2010/09/20 0:00:00,,0
6207,930,1,1,1,2010/08/30 0:00:00,114,0,0,\11500,143,0,0,\0,0,"兵庫県保育協会より","H",22,8,30,0,"10102","11103",0,2010/09/20 0:00:00,"H2208-0037",37,2010/09/20 0:00:00,,0
6208,933,1,1,1,2010/08/31 0:00:00,44,0,0,\11636,114,0,0,\0,0,"8月分　電話料金","H",22,8,31,0,"13210","10102",0,2010/09/20 0:00:00,"H2208-0040",40,2010/09/20 0:00:00,,0
6209,934,1,1,1,2010/08/31 0:00:00,34,0,0,\405026,114,0,0,\0,0,"7月分　社保支払い","H",22,8,31,0,"13107","10102",0,2010/09/20 0:00:00,"H2208-0041",41,2010/09/20 0:00:00,,0
6212,899,1,1,1,2010/08/07 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",22,8,7,0,"13213","10101",0,2010/09/20 0:00:00,"H2208-0006",6,2010/09/20 0:00:00,,0
6213,900,1,1,1,2010/08/07 0:00:00,38,0,0,\29986,113,0,0,\0,0,"ﾌｼﾞﾔ號","H",22,8,7,0,"13204","10101",0,2010/09/20 0:00:00,"H2208-0007",7,2010/09/20 0:00:00,,0
6214,901,1,1,1,2010/08/07 0:00:00,53,0,0,\19420,113,0,0,\0,0,"肉代","H",22,8,7,0,"13301","10101",0,2010/09/20 0:00:00,"H2208-0008",8,2010/09/20 0:00:00,,0
6215,902,1,1,1,2010/08/07 0:00:00,38,0,0,\1150,113,0,0,\0,0,"ｲﾝｸ代","H",22,8,7,0,"13204","10101",0,2010/09/20 0:00:00,"H2208-0009",9,2010/09/20 0:00:00,,0
6216,904,1,1,1,2010/08/10 0:00:00,53,0,0,\19344,113,0,0,\0,0,"ﾐﾙｸ代","H",22,8,10,0,"13301","10101",0,2010/09/20 0:00:00,"H2208-0011",11,2010/09/20 0:00:00,,0
6217,907,1,1,1,2010/08/18 0:00:00,38,0,0,\9911,113,0,0,\0,0,"ｶﾒﾗ　ﾊﾞｯﾃﾘｰ","H",22,8,18,0,"13204","10101",0,2010/09/20 0:00:00,"H2208-0014",14,2010/09/20 0:00:00,,0
6218,908,1,1,1,2010/08/19 0:00:00,44,0,0,\1600,113,0,0,\0,0,"切手","H",22,8,19,0,"13210","10101",0,2010/09/20 0:00:00,"H2208-0015",15,2010/09/20 0:00:00,,0
6219,909,1,1,1,2010/08/19 0:00:00,44,0,0,\9063,113,0,0,\0,0,"8月分　電話料金","H",22,8,19,0,"13210","10101",0,2010/09/20 0:00:00,"H2208-0016",16,2010/09/20 0:00:00,,0
6220,914,1,1,1,2010/08/25 0:00:00,38,0,0,\2300,113,0,0,\0,0,"ｲﾝｸ代","H",22,8,25,0,"13204","10101",0,2010/09/20 0:00:00,"H2208-0021",21,2010/09/20 0:00:00,,0
6221,915,1,1,1,2010/08/25 0:00:00,53,0,0,\2697,113,0,0,\0,0,"お菓子","H",22,8,25,0,"13301","10101",0,2010/09/20 0:00:00,"H2208-0022",22,2010/09/20 0:00:00,,0
6222,925,1,1,1,2010/08/27 0:00:00,53,0,0,\289,113,0,0,\0,0,"お菓子","H",22,8,27,0,"13301","10101",0,2010/09/20 0:00:00,"H2208-0032",32,2010/09/20 0:00:00,,0
6223,926,1,1,1,2010/08/27 0:00:00,58,0,0,\997,113,0,0,\0,0,"種","H",22,8,27,0,"13306","10101",0,2010/09/20 0:00:00,"H2208-0033",33,2010/09/20 0:00:00,,0
6224,927,1,1,1,2010/08/27 0:00:00,54,0,0,\1072,113,0,0,\0,0,"香取線香","H",22,8,27,0,"13302","10101",0,2010/09/20 0:00:00,"H2208-0034",34,2010/09/20 0:00:00,,0
6225,931,1,1,1,2010/08/30 0:00:00,44,,0,\12600,113,0,0,\0,0,"ﾓﾊﾞｲﾙ","H",22,8,30,0,"13210","10101",0,2010/09/20 0:00:00,"H2208-0038",38,2010/09/20 0:00:00,,0
6226,932,1,1,1,2010/08/30 0:00:00,60,0,0,\8630,113,0,0,\0,0,"8月分　ｶﾞｽ料金","H",22,8,30,0,"13308","10101",0,2010/09/20 0:00:00,"H2208-0039",39,2010/09/20 0:00:00,,0
6227,916,1,1,1,2010/08/25 0:00:00,29,0,0,\1923100,171,0,0,\0,0,"8月分　職員俸給","H",22,8,25,0,"13102","10113",0,2010/09/20 0:00:00,"H2208-0023",23,2010/09/20 0:00:00,,0
6228,917,1,1,1,2010/08/25 0:00:00,30,0,0,\233267,171,0,0,\0,0,"8月分　職員諸手当","H",22,8,25,0,"13103","10113",0,2010/09/20 0:00:00,"H2208-0024",24,2010/09/20 0:00:00,,0
6229,918,1,1,1,2010/08/25 0:00:00,31,0,0,\353500,171,0,0,\0,0,"8月分　非常勤賃金","H",22,8,25,0,"13104","10113",0,2010/09/20 0:00:00,"H2208-0025",25,2010/09/20 0:00:00,,0
6230,919,1,1,1,2010/08/25 0:00:00,171,0,0,\9418,34,0,0,\0,0,"8月分　雇用預り","H",22,8,25,0,"10113","13107",0,2010/09/20 0:00:00,"H2208-0026",26,2010/09/20 0:00:00,,0
6231,920,1,1,1,2010/08/25 0:00:00,171,0,0,\196185,34,0,0,\0,0,"8月分　社保預り","H",22,8,25,0,"10113","13107",0,2010/09/20 0:00:00,"H2208-0027",27,2010/09/20 0:00:00,,0
6232,921,1,1,1,2010/08/25 0:00:00,171,0,0,\36780,143,0,0,\0,0,"8月分　所得税預り","H",22,8,25,0,"10113","11103",0,2010/09/20 0:00:00,"H2208-0028",28,2010/09/20 0:00:00,,0
6233,922,1,1,1,2010/08/25 0:00:00,171,0,0,\121100,143,0,0,\0,0,"8月分　住民税預り","H",22,8,25,0,"10113","11103",0,2010/09/20 0:00:00,"H2208-0029",29,2010/09/20 0:00:00,,0
6235,935,1,1,1,2010/07/05 0:00:00,50,0,0,\15960,114,0,0,\0,0,"ｼｬｰﾌﾟ","H",22,7,5,0,"13216","10102",0,2010/09/30 0:00:00,"H2207-0001",1,2010/09/30 0:00:00,,0
6236,936,1,1,1,2010/07/05 0:00:00,50,0,0,\31500,114,0,0,\0,0,"ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",22,7,5,0,"13216","10102",0,2010/09/30 0:00:00,"H2207-0002",2,2010/09/30 0:00:00,,0
6237,937,1,1,1,2010/07/06 0:00:00,44,0,0,\5787,114,0,0,\0,0,"ｿﾌﾄﾊﾞﾝｸ","H",22,7,6,0,"13210","10102",0,2010/09/30 0:00:00,"H2207-0003",3,2010/09/30 0:00:00,,0
6238,938,1,1,1,2010/07/07 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,7,7,0,"10101","10102",0,2010/09/30 0:00:00,"H2207-0004",4,2010/09/30 0:00:00,,0
6239,939,1,1,1,2010/07/12 0:00:00,47,0,0,\78000,114,0,0,\0,0,"KIｼｽﾃﾑ　","H",22,7,12,0,"13213","10102",0,2010/09/30 0:00:00,"H2207-0005",5,2010/09/30 0:00:00,,0
6240,940,1,1,1,2010/07/12 0:00:00,50,0,0,\750,114,0,0,\0,0,"KIｼｽﾃﾑ　","H",22,7,12,0,"13216","10102",0,2010/09/30 0:00:00,"H2207-0006",6,2010/09/30 0:00:00,,0
6241,941,1,1,1,2010/07/12 0:00:00,34,0,0,\171191,114,0,0,\0,0,"労働保険支払い","H",22,7,12,0,"13107","10102",0,2010/09/30 0:00:00,"H2207-0007",7,2010/09/30 0:00:00,,0
6242,942,1,1,1,2010/07/12 0:00:00,53,0,0,\120619,114,0,0,\0,0,"給食材料代","H",22,7,12,0,"13301","10102",0,2010/09/30 0:00:00,"H2207-0008",8,2010/09/30 0:00:00,,0
6243,943,1,1,1,2010/07/12 0:00:00,143,0,0,\350460,114,0,0,\0,0,"所得税支払い","H",22,7,12,0,"11103","10102",0,2010/09/30 0:00:00,"H2207-0009",9,2010/09/30 0:00:00,,0
6244,944,1,1,1,2010/07/16 0:00:00,114,0,0,\2474770,6,0,0,\0,0,"7月分　加古川市運営費","H",22,7,16,0,"10102","01301",0,2010/09/30 0:00:00,"H2207-0010",10,2010/09/30 0:00:00,,0
6245,945,1,1,1,2010/07/20 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,7,20,0,"10101","10102",0,2010/09/30 0:00:00,"H2207-0011",11,2010/09/30 0:00:00,,0
6246,946,1,1,1,2010/07/20 0:00:00,114,0,0,\172700,6,0,0,\0,0,"7月分　稲見町運営費","H",22,7,20,0,"10102","01301",0,2010/09/30 0:00:00,"H2207-0012",12,2010/09/30 0:00:00,,0
6247,947,1,1,1,2010/07/23 0:00:00,114,0,0,\63760,6,0,0,\0,0,"7月分　高砂市運営費","H",22,7,23,0,"10102","01301",0,2010/09/30 0:00:00,"H2207-0013",13,2010/09/30 0:00:00,,0
6248,948,1,1,1,2010/07/23 0:00:00,171,0,0,\2210837,114,0,0,\0,0,"小口現金引出し","H",22,7,23,0,"10113","10102",0,2010/09/30 0:00:00,"H2207-0014",14,2010/09/30 0:00:00,,0
6249,949,1,1,1,2010/07/26 0:00:00,60,0,0,\3000,114,0,0,\0,0,"購買代金","H",22,7,26,0,"13308","10102",0,2010/09/30 0:00:00,"H2207-0015",15,2010/09/30 0:00:00,,0
6250,950,1,1,1,2010/07/26 0:00:00,113,0,0,\100000,114,0,0,\0,0,"小口現金引出し","H",22,7,26,0,"10101","10102",0,2010/09/30 0:00:00,"H2207-0016",16,2010/09/30 0:00:00,,0
6251,951,1,1,1,2010/07/26 0:00:00,58,0,0,\100360,114,0,0,\0,0,"ﾌﾚｰﾍﾞﾙ","H",22,7,26,0,"13306","10102",0,2010/09/30 0:00:00,"H2207-0017",17,2010/09/30 0:00:00,,0
6252,952,1,1,1,2010/07/27 0:00:00,50,0,0,\3045,114,0,0,\0,0,"SO-NET","H",22,7,27,0,"13216","10102",0,2010/09/30 0:00:00,"H2207-0018",18,2010/09/30 0:00:00,,0
6253,953,1,1,1,2010/07/29 0:00:00,60,0,0,\51376,114,0,0,\0,0,"7月分　電気料金","H",22,7,29,0,"13308","10102",0,2010/09/30 0:00:00,"H2207-0019",19,2010/09/30 0:00:00,,0
6254,954,1,1,1,2010/07/29 0:00:00,60,0,0,\2100,114,0,0,\0,0,"ｶﾞｽ料金","H",22,7,29,0,"13308","10102",0,2010/09/30 0:00:00,"H2207-0020",20,2010/09/30 0:00:00,,0
6255,955,1,1,1,2010/07/29 0:00:00,34,0,0,\950150,114,0,0,\0,0,"6月分　社保支払い","H",22,7,29,0,"13107","10102",0,2010/09/30 0:00:00,"H2207-0021",21,2010/09/30 0:00:00,,0
6256,956,1,1,1,2010/07/07 0:00:00,63,0,0,\12770,113,0,0,\0,0,"俎板","H",22,7,7,0,"13311","10101",0,2010/09/30 0:00:00,"H2207-0022",22,2010/09/30 0:00:00,,0
6257,957,1,1,1,2010/07/07 0:00:00,62,0,0,\2967,113,0,0,\0,0,"ﾍﾟｰﾊﾟｰﾀｵﾙ","H",22,7,7,0,"13310","10101",0,2010/09/30 0:00:00,"H2207-0023",23,2010/09/30 0:00:00,,0
6258,958,1,1,1,2010/07/07 0:00:00,53,0,0,\18000,113,0,0,\0,0,"ﾐﾙｸ","H",22,7,7,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0024",24,2010/09/30 0:00:00,,0
6259,959,1,1,1,2010/07/07 0:00:00,53,0,0,\5065,113,0,0,\0,0,"お菓子","H",22,7,7,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0025",25,2010/09/30 0:00:00,,0
6260,960,1,1,1,2010/07/08 0:00:00,53,0,0,\25349,113,0,0,\0,0,"ﾐﾙｸ代","H",22,7,8,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0026",26,2010/09/30 0:00:00,,0
6261,961,1,1,1,2010/07/08 0:00:00,47,0,0,\13000,113,0,0,\0,0,"ｺﾞﾐ処理代","H",22,7,8,0,"13213","10101",0,2010/09/30 0:00:00,"H2207-0027",27,2010/09/30 0:00:00,,0
6262,962,1,1,1,2010/07/08 0:00:00,48,0,0,\370,113,0,0,\0,0,"振込手数料","H",22,7,8,0,"13214","10101",0,2010/09/30 0:00:00,"H2207-0028",28,2010/09/30 0:00:00,,0
6263,963,1,1,1,2010/07/08 0:00:00,58,0,0,\2617,113,0,0,\0,0,"ﾊﾟﾗｿﾙ","H",22,7,8,0,"13306","10101",0,2010/09/30 0:00:00,"H2207-0029",29,2010/09/30 0:00:00,,0
6264,964,1,1,1,2010/07/15 0:00:00,37,0,0,\12000,113,0,0,\0,0,"研修費","H",22,7,15,0,"13203","10101",0,2010/09/30 0:00:00,"H2207-0030",30,2010/09/30 0:00:00,,0
6265,965,1,1,1,2010/07/15 0:00:00,63,0,0,\3168,113,0,0,\0,0,"ｺﾝﾛ","H",22,7,15,0,"13311","10101",0,2010/09/30 0:00:00,"H2207-0031",31,2010/09/30 0:00:00,,0
6266,966,1,1,1,2010/07/20 0:00:00,53,0,0,\11165,113,0,0,\0,0,"お菓子","H",22,7,20,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0032",32,2010/09/30 0:00:00,,0
6267,967,1,1,1,2010/07/20 0:00:00,53,0,0,\8426,113,0,0,\0,0,"玩具","H",22,7,20,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0033",33,2010/09/30 0:00:00,,0
6268,968,1,1,1,2010/07/20 0:00:00,48,0,0,\980,113,0,0,\0,0,"振込手数料","H",22,7,20,0,"13214","10101",0,2010/09/30 0:00:00,"H2207-0034",34,2010/09/30 0:00:00,,0
6269,969,1,1,1,2010/07/20 0:00:00,53,0,0,\7778,113,0,0,\0,0,"お菓子","H",22,7,20,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0035",35,2010/09/30 0:00:00,,0
6270,970,1,1,1,2010/07/20 0:00:00,62,0,0,\1592,113,0,0,\0,0,"ﾎﾟﾘ袋","H",22,7,20,0,"13310","10101",0,2010/09/30 0:00:00,"H2207-0036",36,2010/09/30 0:00:00,,0
6271,971,1,1,1,2010/07/20 0:00:00,54,0,0,\1396,113,0,0,\0,0,"おしりふき","H",22,7,20,0,"13302","10101",0,2010/09/30 0:00:00,"H2207-0037",37,2010/09/30 0:00:00,,0
6272,972,1,1,1,2010/07/20 0:00:00,58,0,0,\40000,113,0,0,\0,0,"砂","H",22,7,20,0,"13306","10101",0,2010/09/30 0:00:00,"H2207-0038",38,2010/09/30 0:00:00,,0
6273,973,1,1,1,2010/07/20 0:00:00,44,0,0,\12353,113,0,0,\0,0,"電話料金","H",22,7,20,0,"13210","10101",0,2010/09/30 0:00:00,"H2207-0039",39,2010/09/30 0:00:00,,0
6274,974,1,1,1,2010/07/20 0:00:00,44,0,0,\8268,113,0,0,\0,0,"電話料金","H",22,7,20,0,"13210","10101",0,2010/09/30 0:00:00,"H2207-0040",40,2010/09/30 0:00:00,,0
6275,975,1,1,1,2010/07/22 0:00:00,58,0,0,\3254,113,0,0,\0,0,"ﾌﾞﾙｰｼｰﾄ","H",22,7,22,0,"13306","10101",0,2010/09/30 0:00:00,"H2207-0041",41,2010/09/30 0:00:00,,0
6276,976,1,1,1,2010/07/22 0:00:00,58,0,0,\5392,113,0,0,\0,0,"ｽﾄｯﾊﾟｰ","H",22,7,22,0,"13306","10101",0,2010/09/30 0:00:00,"H2207-0042",42,2010/09/30 0:00:00,,0
6277,977,1,1,1,2010/07/26 0:00:00,44,0,0,\12600,113,0,0,\0,0,"ﾓﾊﾞｲﾙ","H",22,7,26,0,"13210","10101",0,2010/09/30 0:00:00,"H2207-0043",43,2010/09/30 0:00:00,,0
6278,978,1,1,1,2010/07/26 0:00:00,47,0,0,\10000,113,0,0,\0,0,"ｱﾄﾞﾊﾞｲｻﾞｰ","H",22,7,26,0,"13213","10101",0,2010/09/30 0:00:00,"H2207-0044",44,2010/09/30 0:00:00,,0
6279,979,1,1,1,2010/07/28 0:00:00,37,0,0,\10000,113,0,0,\0,0,"研修費","H",22,7,28,0,"13203","10101",0,2010/09/30 0:00:00,"H2207-0045",45,2010/09/30 0:00:00,,0
6280,980,1,1,1,2010/07/28 0:00:00,36,0,0,\13760,113,0,0,\0,0,"肉代","H",22,7,28,0,"13202","10101",0,2010/09/30 0:00:00,"H2207-0046",46,2010/09/30 0:00:00,,0
6281,981,1,1,1,2010/07/28 0:00:00,53,0,0,\16370,113,0,0,\0,0,"お菓子材料","H",22,7,28,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0047",47,2010/09/30 0:00:00,,0
6282,982,1,1,1,2010/07/29 0:00:00,53,0,0,\2983,113,0,0,\0,0,"石鹸","H",22,7,29,0,"13301","10101",0,2010/09/30 0:00:00,"H2207-0048",48,2010/09/30 0:00:00,,0
6283,983,1,1,1,2010/07/30 0:00:00,54,0,0,\5654,113,0,0,\0,0,"ｼﾞｭｰｽ代","H",22,7,30,0,"13302","10101",0,2010/09/30 0:00:00,"H2207-0049",49,2010/09/30 0:00:00,,0
6284,984,1,1,1,2010/07/30 0:00:00,58,0,0,\2420,113,0,0,\0,0,"花火代","H",22,7,30,0,"13306","10101",0,2010/09/30 0:00:00,"H2207-0050",50,2010/09/30 0:00:00,,0
6285,985,1,1,1,2010/07/30 0:00:00,58,0,0,\3400,113,0,0,\0,0,"ﾏｷ","H",22,7,30,0,"13306","10101",0,2010/09/30 0:00:00,"H2207-0051",51,2010/09/30 0:00:00,,0
6286,986,1,1,1,2010/07/30 0:00:00,60,0,0,\9120,113,0,0,\0,0,"ｶﾞｽ料金","H",22,7,30,0,"13308","10101",0,2010/09/30 0:00:00,"H2207-0052",52,2010/09/30 0:00:00,,0
