"ID","明細ID","会計単位","経理区分","取引区分","起票日","借方科目ID","借方補助ID","借方補助整理","借方金額","貸方科目ID","貸方補助ID","貸方補助整理","貸方金額","摘要ID","コメント","元号","年","月","日","伝票確認","借方科目コード","貸方科目コード","決算終了","登録日","伝票番号","伝票連番","更新日","補助科目登録","印刷チェック"
39610,3221,1,1,1,2012/08/22 0:00:00,48,0,0,\330,113,0,0,\0,0,"振込手数料","H",24,8,22,0,"13214","10101",0,2012/09/12 0:00:00,"H2408-0055",55,2012/09/12 0:00:00,,0
39611,3224,1,1,1,2012/08/23 0:00:00,39,,0,\3192,113,0,0,\0,0,"ｼﾞｭﾝﾃﾝﾄﾞｰ　鎌","H",24,8,23,0,"13205","10101",0,2012/09/12 0:00:00,"H2408-0058",58,2012/09/12 0:00:00,,0
39612,3225,1,1,1,2012/08/23 0:00:00,58,0,0,\4508,113,0,0,\0,0,"ｼﾞｭﾝﾃﾝﾄﾞｰ　花苗","H",24,8,23,0,"13306","10101",0,2012/09/12 0:00:00,"H2408-0059",59,2012/09/12 0:00:00,,0
39613,3226,1,1,1,2012/08/23 0:00:00,58,0,0,\630,113,0,0,\0,0,"ぶんぐよしだ　ｺﾋﾟｰ用紙","H",24,8,23,0,"13306","10101",0,2012/09/12 0:00:00,"H2408-0060",60,2012/09/12 0:00:00,,0
39614,3235,1,1,1,2012/08/27 0:00:00,47,0,0,\200,113,0,0,\0,0,"たんぽぽ　ｸﾘｰﾆﾝｸﾞ","H",24,8,27,0,"13213","10101",0,2012/09/12 0:00:00,"H2408-0069",69,2012/09/12 0:00:00,,0
39615,3236,1,1,1,2012/08/27 0:00:00,54,0,0,\498,113,0,0,\0,0,"ｲｵﾝ　ﾄｲﾚﾌﾞﾗｼ","H",24,8,27,0,"13302","10101",0,2012/09/12 0:00:00,"H2408-0070",70,2012/09/12 0:00:00,,0
39616,3237,1,1,1,2012/08/28 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花","H",24,8,28,0,"13306","10101",0,2012/09/12 0:00:00,"H2408-0071",71,2012/09/12 0:00:00,,0
39617,3238,1,1,1,2012/08/28 0:00:00,62,0,0,\4500,113,0,0,\0,0,"MV　ｺﾞﾐ袋","H",24,8,28,0,"13310","10101",0,2012/09/12 0:00:00,"H2408-0072",72,2012/09/12 0:00:00,,0
39618,3239,1,1,1,2012/08/28 0:00:00,54,0,0,\1268,113,0,0,\0,0,"MV　熱さまｼｰﾄ他","H",24,8,28,0,"13302","10101",0,2012/09/12 0:00:00,"H2408-0073",73,2012/09/12 0:00:00,,0
39619,3240,1,1,1,2012/08/28 0:00:00,45,0,0,\1776,113,0,0,\0,0,"MV　ｺｰﾋｰ","H",24,8,28,0,"13211","10101",0,2012/09/12 0:00:00,"H2408-0074",74,2012/09/12 0:00:00,,0
39620,3241,1,1,1,2012/08/30 0:00:00,58,0,0,\8000,113,0,0,\0,0,"ｸﾞﾙｯﾍﾟ　音楽とともだち","H",24,8,30,0,"13306","10101",0,2012/09/12 0:00:00,"H2408-0075",75,2012/09/12 0:00:00,,0
39621,3252,1,1,1,2012/08/31 0:00:00,48,0,0,\735,113,0,0,\0,0,"振込手数料","H",24,8,31,0,"13214","10101",0,2012/09/12 0:00:00,"H2408-0086",86,2012/09/12 0:00:00,,0
39622,3253,1,1,1,2012/08/31 0:00:00,36,0,0,\9136,113,0,0,\0,0,"8月分　職員旅費","H",24,8,31,0,"13202","10101",0,2012/09/12 0:00:00,"H2408-0087",87,2012/09/12 0:00:00,,0
39623,3254,1,1,1,2012/08/31 0:00:00,36,0,0,\2220,113,0,0,\0,0,"8月分　職員旅費","H",24,8,31,0,"13202","10101",0,2012/09/12 0:00:00,"H2408-0088",88,2012/09/12 0:00:00,,0
39624,3255,1,1,1,2012/08/31 0:00:00,44,0,0,\80,113,0,0,\0,0,"ｾﾌﾞﾝｲﾚﾌﾞﾝ　ﾒｰﾙ便","H",24,8,31,0,"13210","10101",0,2012/09/12 0:00:00,"H2408-0089",89,2012/10/16 0:00:00,,0
39625,3203,1,1,1,2012/08/16 0:00:00,29,0,0,\1733905,171,0,0,\0,0,"8月分　職員俸給","H",24,8,16,0,"13102","10113",0,2012/09/12 0:00:00,"H2408-0037",37,2012/09/12 0:00:00,,0
39626,3204,1,1,1,2012/08/16 0:00:00,30,0,0,\154776,171,0,0,\0,0,"8月分　職員諸手当","H",24,8,16,0,"13103","10113",0,2012/09/12 0:00:00,"H2408-0038",38,2012/09/12 0:00:00,,0
39627,3205,1,1,1,2012/08/16 0:00:00,31,0,0,\93730,171,0,0,\0,0,"8月分　非常勤賃金","H",24,8,16,0,"13104","10113",0,2012/09/12 0:00:00,"H2408-0039",39,2012/09/12 0:00:00,,0
39628,3206,1,1,1,2012/08/16 0:00:00,171,0,0,\9820,34,0,0,\0,0,"8月分　雇用預り","H",24,8,16,0,"10113","13107",0,2012/09/12 0:00:00,"H2408-0040",40,2012/09/12 0:00:00,,0
39629,3207,1,1,1,2012/08/16 0:00:00,171,0,0,\253460,143,0,0,\0,0,"8月分　社保預り","H",24,8,16,0,"10113","11103",0,2012/09/12 0:00:00,"H2408-0041",41,2012/09/12 0:00:00,,0
39630,3208,1,1,1,2012/08/16 0:00:00,171,0,0,\32630,143,0,0,\0,0,"8月分　所得税預り","H",24,8,16,0,"10113","11103",0,2012/09/12 0:00:00,"H2408-0042",42,2012/09/12 0:00:00,,0
39631,3209,1,1,1,2012/08/16 0:00:00,171,0,0,\72400,143,0,0,\0,0,"8月分　住民税預り","H",24,8,16,0,"10113","11103",0,2012/09/12 0:00:00,"H2408-0043",43,2012/09/12 0:00:00,,0
39632,3210,1,1,1,2012/08/16 0:00:00,171,0,0,\53010,143,0,0,\0,0,"8月分　退職共済預り","H",24,8,16,0,"10113","11103",0,2012/09/12 0:00:00,"H2408-0044",44,2012/09/12 0:00:00,,0
39633,3211,1,1,1,2012/08/16 0:00:00,171,0,0,\43000,10,0,0,\0,0,"8月分　職員給食費","H",24,8,16,0,"10113","01701",0,2012/09/12 0:00:00,"H2408-0045",45,2012/09/12 0:00:00,,0
39634,3256,1,1,1,2012/09/03 0:00:00,50,0,0,\32550,114,0,0,\0,0,"9月分　ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",24,9,3,0,"13216","10102",0,2012/10/16 0:00:00,"H2409-0001",1,2012/10/16 0:00:00,,0
39635,3260,1,1,1,2012/09/05 0:00:00,38,0,0,\14307,114,0,0,\0,0,"8月分　第一電子","H",24,9,5,0,"13204","10102",0,2012/10/16 0:00:00,"H2409-0005",5,2012/10/16 0:00:00,,0
39636,3263,1,1,1,2012/09/07 0:00:00,50,0,0,\21000,114,0,0,\0,0,"9月分　ﾋﾀﾁｷｬﾋﾟﾀﾙ","H",24,9,7,0,"13216","10102",0,2012/10/16 0:00:00,"H2409-0008",8,2012/10/16 0:00:00,,0
39637,3265,1,1,1,2012/09/10 0:00:00,114,0,0,\579,12,0,0,\0,0,"預金利息","H",24,9,10,0,"10102","01901",0,2012/10/16 0:00:00,"H2409-0010",10,2012/10/16 0:00:00,,0
39638,3266,1,1,1,2012/09/10 0:00:00,52,0,0,\3007,114,0,0,\0,0,"9月分　松本新聞舗","H",24,9,10,0,"13225","10102",0,2012/10/16 0:00:00,"H2409-0011",11,2012/10/16 0:00:00,,0
39639,3267,1,1,1,2012/09/10 0:00:00,163,0,0,\300000,114,0,0,\0,0,"当座預金補充","H",24,9,10,0,"10112","10102",0,2012/10/16 0:00:00,"H2409-0012",12,2012/10/16 0:00:00,,0
39640,3275,1,1,1,2012/09/14 0:00:00,114,0,0,\2691570,6,0,0,\0,0,"9月分　加東市運営費","H",24,9,14,0,"10102","01301",0,2012/10/16 0:00:00,"H2409-0020",20,2012/10/16 0:00:00,,0
39641,3276,1,1,1,2012/09/14 0:00:00,171,0,0,\1638373,114,0,0,\0,0,"9月分　職員給与","H",24,9,14,0,"10113","10102",0,2012/10/16 0:00:00,"H2409-0021",21,2012/10/16 0:00:00,,0
39642,3288,1,1,1,2012/09/18 0:00:00,60,0,0,\71684,114,0,0,\0,0,"9月分　電気料金","H",24,9,18,0,"13308","10102",0,2012/10/16 0:00:00,"H2409-0033",33,2012/10/16 0:00:00,,0
39643,3289,1,1,1,2012/09/18 0:00:00,60,0,0,\228,114,0,0,\0,0,"9月分　電気料金","H",24,9,18,0,"13308","10102",0,2012/10/16 0:00:00,"H2409-0034",34,2012/10/16 0:00:00,,0
39644,3290,1,1,1,2012/09/18 0:00:00,60,,0,\13008,114,0,0,\0,0,"8月分　ｶﾞｽ料金","H",24,9,18,0,"13308","10102",0,2012/10/16 0:00:00,"H2409-0035",35,2012/10/16 0:00:00,,0
39645,3296,1,1,1,2012/09/20 0:00:00,163,0,0,\300000,114,0,0,\0,0,"当座預金補充","H",24,9,20,0,"10112","10102",0,2012/10/16 0:00:00,"H2409-0041",41,2012/10/16 0:00:00,,0
39646,3308,1,1,1,2012/09/25 0:00:00,114,0,0,\53740,6,0,0,\0,0,"9月分　三木市運営費","H",24,9,25,0,"10102","01301",0,2012/10/16 0:00:00,"H2409-0053",53,2012/10/16 0:00:00,,0
39647,3309,1,1,1,2012/09/25 0:00:00,60,0,0,\95453,114,0,0,\0,0,"水道料金","H",24,9,25,0,"13308","10102",0,2012/10/16 0:00:00,"H2409-0054",54,2012/10/16 0:00:00,,0
39648,3310,1,1,1,2012/09/25 0:00:00,50,,0,\14490,114,0,0,\0,0,"9月分　ＮＴＴﾌｧｲﾅﾝｽ","H",24,9,25,0,"13216","10102",0,2012/10/16 0:00:00,"H2409-0055",55,2012/10/16 0:00:00,,0
39649,3312,1,1,1,2012/09/27 0:00:00,44,0,0,\5584,114,0,0,\0,0,"9月分　ﾔﾌｰ使用料","H",24,9,27,0,"13210","10102",0,2012/10/16 0:00:00,"H2409-0057",57,2012/10/16 0:00:00,,0
39650,3315,1,1,1,2012/09/28 0:00:00,114,0,0,\616030,6,0,0,\0,0,"9月分　三田市運営費","H",24,9,28,0,"10102","01301",0,2012/10/16 0:00:00,"H2409-0060",60,2012/10/16 0:00:00,,0
39651,3316,1,1,1,2012/09/28 0:00:00,114,0,0,\10000,10,0,0,\0,0,"関西国際大学より","H",24,9,28,0,"10102","01701",0,2012/10/16 0:00:00,"H2409-0061",61,2012/10/16 0:00:00,,0
39652,3317,1,1,1,2012/09/28 0:00:00,114,0,0,\5300,7,0,0,\0,0,"9月分　一時保育料","H",24,9,28,0,"10102","01401",0,2012/10/16 0:00:00,"H2409-0062",62,2012/10/16 0:00:00,,0
39653,3268,1,1,1,2012/09/10 0:00:00,53,0,0,\253823,163,0,0,\0,0,"8月分　給食材料費","H",24,9,10,0,"13301","10112",0,2012/10/16 0:00:00,"H2409-0013",13,2012/10/16 0:00:00,,0
39654,3291,1,1,1,2012/09/18 0:00:00,58,0,0,\55156,163,0,0,\0,0,"白鷺保育社　ﾒﾀﾞﾙ他","H",24,9,18,0,"13306","10112",0,2012/10/16 0:00:00,"H2409-0036",36,2012/10/16 0:00:00,,0
39655,3297,1,1,1,2012/09/20 0:00:00,38,0,0,\16275,163,0,0,\0,0,"日本ﾃｸﾉ　ｸｯｶﾉﾝﾘｷｯﾄﾞ","H",24,9,20,0,"13204","10112",0,2012/10/16 0:00:00,"H2409-0042",42,2012/10/16 0:00:00,,0
39656,3298,1,1,1,2012/09/20 0:00:00,58,0,0,\12000,163,0,0,\0,0,"9月分　ﾚｲﾓﾝﾄﾞ講師料","H",24,9,20,0,"13306","10112",0,2012/10/16 0:00:00,"H2409-0043",43,2012/10/16 0:00:00,,0
39657,3299,1,1,1,2012/09/20 0:00:00,58,0,0,\21000,163,0,0,\0,0,"9月分　ｶﾜｲ体育教室","H",24,9,20,0,"13306","10112",0,2012/10/16 0:00:00,"H2409-0044",44,2012/10/16 0:00:00,,0
39658,3303,1,1,1,2012/09/24 0:00:00,143,0,0,\72400,163,0,0,\0,0,"9月分　住民税支払い","H",24,9,24,0,"11103","10112",0,2012/10/16 0:00:00,"H2409-0048",48,2012/10/16 0:00:00,,0
39659,3304,1,1,1,2012/09/24 0:00:00,143,0,0,\30870,163,0,0,\0,0,"9月分　所得税支払い","H",24,9,24,0,"11103","10112",0,2012/10/16 0:00:00,"H2409-0049",49,2012/10/16 0:00:00,,0
39660,3305,1,1,1,2012/09/24 0:00:00,143,0,0,\53010,163,0,0,\0,0,"9月分　退職共済預り分","H",24,9,24,0,"11103","10112",0,2012/10/16 0:00:00,"H2409-0050",50,2012/10/16 0:00:00,,0
39661,3306,1,1,1,2012/09/24 0:00:00,205,0,0,\53010,163,0,0,\0,0,"9月分　退職共済法人分","H",24,9,24,0,"15403","10112",0,2012/10/16 0:00:00,"H2409-0051",51,2012/10/16 0:00:00,,0
39662,3307,1,1,2,2012/09/24 0:00:00,204,0,0,\53010,205,0,0,\0,0,"9月分　退職共済振替","H",24,9,24,0,"10321","15403",0,2012/10/16 0:00:00,"H2409-0052",52,2012/10/16 0:00:00,,0
39663,3318,1,1,1,2012/09/28 0:00:00,113,0,0,\70000,163,0,0,\0,0,"小口現金引出し","H",24,9,28,0,"10101","10112",0,2012/10/16 0:00:00,"H2409-0063",63,2012/10/16 0:00:00,,0
39664,3257,1,1,1,2012/09/03 0:00:00,53,0,0,\490,113,0,0,\0,0,"さとう　福神漬","H",24,9,3,0,"13301","10101",0,2012/10/16 0:00:00,"H2409-0002",2,2012/10/16 0:00:00,,0
39665,3258,1,1,1,2012/09/03 0:00:00,58,0,0,\2520,113,0,0,\0,0,"西村書店　ｶｰﾄﾞ遊び","H",24,9,3,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0003",3,2012/10/16 0:00:00,,0
39666,3259,1,1,1,2012/09/04 0:00:00,53,0,0,\792,113,0,0,\0,0,"ﾎﾞﾝﾏﾙｼｪ　ﾊﾟﾌﾟﾘｶ","H",24,9,4,0,"13301","10101",0,2012/10/16 0:00:00,"H2409-0004",4,2012/10/16 0:00:00,,0
39667,3261,1,1,1,2012/09/05 0:00:00,35,0,0,\6930,113,0,0,\0,0,"8月分　検査ｾﾝﾀｰ","H",24,9,5,0,"13201","10101",0,2012/10/16 0:00:00,"H2409-0006",6,2012/10/16 0:00:00,,0
39668,3262,1,1,1,2012/09/06 0:00:00,58,0,0,\1100,113,0,0,\0,0,"畑田商店　布代","H",24,9,6,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0007",7,2012/10/16 0:00:00,,0
39669,3264,1,1,1,2012/09/07 0:00:00,54,,0,\299,113,0,0,\0,0,"ｷﾘﾝ堂　おしりﾅｯﾌﾟ","H",24,9,7,0,"13302","10101",0,2012/10/16 0:00:00,"H2409-0009",9,2012/10/16 0:00:00,,0
39670,3269,1,1,1,2012/09/10 0:00:00,48,0,0,\420,113,0,0,\0,0,"振込手数料","H",24,9,10,0,"13214","10101",0,2012/10/16 0:00:00,"H2409-0014",14,2012/10/16 0:00:00,,0
39671,3270,1,1,1,2012/09/10 0:00:00,44,0,0,\200,113,0,0,\0,0,"東条郵便局　切手","H",24,9,10,0,"13210","10101",0,2012/10/16 0:00:00,"H2409-0015",15,2012/10/16 0:00:00,,0
39672,3271,1,1,1,2012/09/10 0:00:00,58,0,0,\1680,113,0,0,\0,0,"ﾀﾞｲｿｰ　布","H",24,9,10,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0016",16,2012/10/16 0:00:00,,0
39673,3272,1,1,1,2012/09/13 0:00:00,58,0,0,\8000,113,0,0,\0,0,"ｸﾞﾙｯﾍﾟ　音楽とともだち","H",24,9,13,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0017",17,2012/10/16 0:00:00,,0
39674,3273,1,1,1,2012/09/13 0:00:00,58,0,0,\2640,113,0,0,\0,0,"ＭＶ　芋掘りｼﾞｭｰｽ代","H",24,9,13,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0018",18,2012/10/16 0:00:00,,0
39675,3274,1,1,1,2012/09/13 0:00:00,58,0,0,\888,113,0,0,\0,0,"ｺｰﾅﾝ　移植ごて","H",24,9,13,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0019",19,2012/10/16 0:00:00,,0
39676,3277,1,1,1,2012/09/14 0:00:00,58,0,0,\876,113,0,0,\0,0,"ｺｰﾅﾝ　ﾋﾞﾆｰﾙ袋","H",24,9,14,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0022",22,2012/10/16 0:00:00,,0
39677,3287,1,1,1,2012/09/17 0:00:00,58,0,0,\2760,113,0,0,\0,0,"ｲｵﾝ　色鉛筆","H",24,9,17,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0032",32,2012/10/16 0:00:00,,0
39678,3292,1,1,1,2012/09/18 0:00:00,62,0,0,\996,113,0,0,\0,0,"ﾗｲﾌｫｰﾄ　ｺﾞﾑ手袋","H",24,9,18,0,"13310","10101",0,2012/10/16 0:00:00,"H2409-0037",37,2012/10/16 0:00:00,,0
39679,3293,1,1,1,2012/09/19 0:00:00,45,0,0,\2958,113,0,0,\0,0,"ＭＶ　ｺｰﾋｰ","H",24,9,19,0,"13211","10101",0,2012/10/16 0:00:00,"H2409-0038",38,2012/10/16 0:00:00,,0
39680,3294,1,1,1,2012/09/19 0:00:00,45,0,0,\196,113,0,0,\0,0,"ＭＶ　ｼﾛｯﾌﾟ　","H",24,9,19,0,"13211","10101",0,2012/10/16 0:00:00,"H2409-0039",39,2012/10/16 0:00:00,,0
39681,3295,1,1,1,2012/09/19 0:00:00,62,0,0,\3970,113,0,0,\0,0,"ｼﾞｭﾝﾃﾝﾄﾞｰ　ｻﾗﾝﾗｯﾌﾟ","H",24,9,19,0,"13310","10101",0,2012/10/16 0:00:00,"H2409-0040",40,2012/10/16 0:00:00,,0
39682,3300,1,1,1,2012/09/20 0:00:00,48,0,0,\330,113,0,0,\0,0,"振込手数料","H",24,9,20,0,"13214","10101",0,2012/10/16 0:00:00,"H2409-0045",45,2012/10/16 0:00:00,,0
39683,3301,1,1,1,2012/09/20 0:00:00,48,0,0,\525,113,0,0,\0,0,"振込手数料","H",24,9,20,0,"13214","10101",0,2012/10/16 0:00:00,"H2409-0046",46,2012/10/16 0:00:00,,0
39684,3302,1,1,1,2012/09/22 0:00:00,53,0,0,\312,113,0,0,\0,0,"さとう　豆腐","H",24,9,22,0,"13301","10101",0,2012/10/16 0:00:00,"H2409-0047",47,2012/10/16 0:00:00,,0
39685,3311,1,1,1,2012/09/25 0:00:00,58,0,0,\3150,113,0,0,\0,0,"日本総合園芸　花","H",24,9,25,0,"13306","10101",0,2012/10/16 0:00:00,"H2409-0056",56,2012/10/16 0:00:00,,0
39686,3313,1,1,1,2012/09/27 0:00:00,64,0,0,\1990,113,0,0,\0,0,"播州交通　ﾀｸｼｰ","H",24,9,27,0,"13312","10101",0,2012/10/16 0:00:00,"H2409-0058",58,2012/10/16 0:00:00,,0
39687,3314,1,1,1,2012/09/27 0:00:00,64,0,0,\1990,113,0,0,\0,0,"播州交通　ﾀｸｼｰ","H",24,9,27,0,"13312","10101",0,2012/10/16 0:00:00,"H2409-0059",59,2012/10/16 0:00:00,,0
39688,3319,1,1,1,2012/09/28 0:00:00,36,0,0,\9398,113,0,0,\0,0,"9月分　職員旅費","H",24,9,28,0,"13202","10101",0,2012/10/16 0:00:00,"H2409-0064",64,2012/10/16 0:00:00,,0
39689,3320,1,1,1,2012/09/29 0:00:00,44,0,0,\80,113,0,0,\0,0,"ｾﾌﾞﾝｲﾚﾌﾞﾝ　ﾒｰﾙ便","H",24,9,29,0,"13210","10101",0,2012/10/16 0:00:00,"H2409-0065",65,2012/11/22 0:00:00,,0
39690,3278,1,1,1,2012/09/14 0:00:00,29,0,0,\1746196,171,0,0,\0,0,"9月分　職員俸給","H",24,9,14,0,"13102","10113",0,2012/10/16 0:00:00,"H2409-0023",23,2012/10/16 0:00:00,,0
39691,3279,1,1,1,2012/09/14 0:00:00,30,0,0,\118246,171,0,0,\0,0,"9月分　職員諸手当","H",24,9,14,0,"13103","10113",0,2012/10/16 0:00:00,"H2409-0024",24,2012/10/16 0:00:00,,0
39692,3280,1,1,1,2012/09/14 0:00:00,31,0,0,\260055,171,0,0,\0,0,"9月分　非常勤賃金","H",24,9,14,0,"13104","10113",0,2012/10/16 0:00:00,"H2409-0025",25,2012/10/16 0:00:00,,0
39693,3281,1,1,1,2012/09/14 0:00:00,171,0,0,\10296,34,0,0,\0,0,"9月分　雇用預り","H",24,9,14,0,"10113","13107",0,2012/10/16 0:00:00,"H2409-0026",26,2012/10/16 0:00:00,,0
39694,3282,1,1,1,2012/09/14 0:00:00,171,0,0,\269048,143,0,0,\0,0,"9月分　社保預り","H",24,9,14,0,"10113","11103",0,2012/10/16 0:00:00,"H2409-0027",27,2012/10/16 0:00:00,,0
39695,3283,1,1,1,2012/09/14 0:00:00,171,0,0,\30870,143,0,0,\0,0,"9月分　所得税預り","H",24,9,14,0,"10113","11103",0,2012/10/16 0:00:00,"H2409-0028",28,2012/10/16 0:00:00,,0
39696,3284,1,1,1,2012/09/14 0:00:00,171,0,0,\72400,143,0,0,\0,0,"9月分　住民税預り","H",24,9,14,0,"10113","11103",0,2012/10/16 0:00:00,"H2409-0029",29,2012/10/16 0:00:00,,0
39697,3285,1,1,1,2012/09/14 0:00:00,171,0,0,\50500,10,0,0,\0,0,"9月分　職員給食費","H",24,9,14,0,"10113","01701",0,2012/10/16 0:00:00,"H2409-0030",30,2012/10/16 0:00:00,,0
39698,3286,1,1,1,2012/09/14 0:00:00,171,0,0,\53010,143,0,0,\0,0,"9月分　退職共済預り","H",24,9,14,0,"10113","11103",0,2012/10/16 0:00:00,"H2409-0031",31,2012/10/16 0:00:00,,0
39699,3321,1,1,1,2012/10/01 0:00:00,44,0,0,\2418,114,0,0,\0,0,"9月分　電話料金","H",24,10,1,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0001",1,2012/11/22 0:00:00,,0
39700,3322,1,1,1,2012/10/01 0:00:00,44,0,0,\2523,114,0,0,\0,0,"9月分　電話料金","H",24,10,1,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0002",2,2012/11/22 0:00:00,,0
39701,3323,1,1,1,2012/10/01 0:00:00,44,0,0,\8903,114,0,0,\0,0,"9月分　電話料金","H",24,10,1,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0003",3,2012/11/22 0:00:00,,0
39702,3324,1,1,1,2012/10/01 0:00:00,34,0,0,\256269,114,0,0,\0,0,"8月分　社保法人分","H",24,10,1,0,"13107","10102",0,2012/11/22 0:00:00,"H2410-0004",4,2012/11/22 0:00:00,,0
39703,3325,1,1,1,2012/10/01 0:00:00,143,0,0,\253460,114,0,0,\0,0,"8月分　社保預り分","H",24,10,1,0,"11103","10102",0,2012/11/22 0:00:00,"H2410-0005",5,2012/11/22 0:00:00,,0
39704,3327,1,1,1,2012/10/03 0:00:00,50,0,0,\32550,114,0,0,\0,0,"10月分　ｼｬｰﾌﾟ　ｺﾝﾋﾟｭｰﾀｰﾘｰｽ料","H",24,10,3,0,"13216","10102",0,2012/11/22 0:00:00,"H2410-0007",7,2012/11/22 0:00:00,,0
39705,3329,1,1,1,2012/10/05 0:00:00,38,0,0,\7350,114,0,0,\0,0,"9月分　第一電子","H",24,10,5,0,"13204","10102",0,2012/11/22 0:00:00,"H2410-0009",9,2012/11/22 0:00:00,,0
39706,3330,1,1,1,2012/10/05 0:00:00,114,0,0,\5300,7,0,0,\0,0,"10月分　一時保育料","H",24,10,5,0,"10102","01401",0,2012/11/22 0:00:00,"H2410-0010",10,2012/11/22 0:00:00,,0
39707,3331,1,1,1,2012/10/05 0:00:00,163,0,0,\300000,114,0,0,\0,0,"当座預金補充","H",24,10,5,0,"10112","10102",0,2012/11/22 0:00:00,"H2410-0011",11,2012/11/22 0:00:00,,0
39708,3334,1,1,1,2012/10/09 0:00:00,50,0,0,\21000,114,0,0,\0,0,"10月分　ﾋﾀﾁｷｬﾋﾟﾀﾙ","H",24,10,9,0,"13216","10102",0,2012/11/22 0:00:00,"H2410-0014",14,2012/11/22 0:00:00,,0
39709,3340,1,1,1,2012/10/10 0:00:00,52,0,0,\3007,114,0,0,\0,0,"10月分　松本新聞舗","H",24,10,10,0,"13225","10102",0,2012/11/22 0:00:00,"H2410-0020",20,2012/11/22 0:00:00,,0
39710,3351,1,1,1,2012/10/15 0:00:00,60,0,0,\49653,114,0,0,\0,0,"10月分　電気料金　","H",24,10,15,0,"13308","10102",0,2012/11/22 0:00:00,"H2410-0031",31,2012/11/22 0:00:00,,0
39711,3352,1,1,1,2012/10/15 0:00:00,60,0,0,\226,114,0,0,\0,0,"10月分　電気料金　","H",24,10,15,0,"13308","10102",0,2012/11/22 0:00:00,"H2410-0032",32,2012/11/22 0:00:00,,0
39712,3356,1,1,1,2012/10/16 0:00:00,114,0,0,\2699170,6,0,0,\0,0,"10月分　加東市運営費","H",24,10,16,0,"10102","01301",0,2012/11/22 0:00:00,"H2410-0036",36,2012/11/22 0:00:00,,0
39713,3357,1,1,1,2012/10/16 0:00:00,60,0,0,\11165,114,0,0,\0,0,"9月分　ｶﾞｽ料金","H",24,10,16,1,"13308","10102",0,2012/11/22 0:00:00,"H2410-0037",37,2012/11/22 0:00:00,,0
39714,3358,1,1,1,2012/10/16 0:00:00,171,0,0,\1561441,114,0,0,\0,0,"10月分　職員給与","H",24,10,16,0,"10113","10102",0,2012/11/22 0:00:00,"H2410-0038",38,2012/11/22 0:00:00,,0
39715,3376,1,1,1,2012/10/25 0:00:00,114,0,0,\53930,6,0,0,\0,0,"10月分　三木市運営費","H",24,10,25,0,"10102","01301",0,2012/11/22 0:00:00,"H2410-0056",56,2012/11/22 0:00:00,,0
39716,3377,1,1,1,2012/10/25 0:00:00,50,0,0,\14490,114,0,0,\0,0,"10月分　NTTﾌｧｲﾅﾝｽ","H",24,10,25,0,"13216","10102",0,2012/11/22 0:00:00,"H2410-0057",57,2012/11/22 0:00:00,,0
39717,3378,1,1,1,2012/10/25 0:00:00,114,0,0,\2500,7,0,0,\0,0,"10月分　一時保育料","H",24,10,25,0,"10102","01401",0,2012/11/22 0:00:00,"H2410-0058",58,2012/11/22 0:00:00,,0
39718,3379,1,1,1,2012/10/25 0:00:00,163,0,0,\500000,114,0,0,\0,0,"当座預金補充","H",24,10,25,0,"10112","10102",0,2012/11/22 0:00:00,"H2410-0059",59,2012/11/22 0:00:00,,0
39719,3388,1,1,1,2012/10/29 0:00:00,44,0,0,\6072,114,0,0,\0,0,"10月分　ﾔﾌｰ使用料","H",24,10,29,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0068",68,2012/11/22 0:00:00,,0
39720,3398,1,1,1,2012/10/31 0:00:00,44,0,0,\2418,114,0,0,\0,0,"10月分　電話料金","H",24,10,31,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0078",78,2012/11/22 0:00:00,,0
39721,3399,1,1,1,2012/10/31 0:00:00,44,0,0,\2523,114,0,0,\0,0,"10月分　電話料金","H",24,10,31,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0079",79,2012/11/22 0:00:00,,0
39722,3400,1,1,1,2012/10/31 0:00:00,44,0,0,\6605,114,0,0,\0,0,"10月分　電話料金","H",24,10,31,0,"13210","10102",0,2012/11/22 0:00:00,"H2410-0080",80,2012/11/22 0:00:00,,0
39723,3401,1,1,1,2012/10/31 0:00:00,114,0,0,\617360,6,0,0,\0,0,"10月分　三田市運営費","H",24,10,31,0,"10102","01301",0,2012/11/22 0:00:00,"H2410-0081",81,2012/11/22 0:00:00,,0
